source,n_steps,min_v2v_m,contact_dens_5mm,contact_dens_10mm,contact_dens_20mm
chi3d,-1,0.021434379741549492,0.0,0.0,0.0
chi3d,-1,0.024837633594870567,0.0,0.0,0.0
chi3d,-1,0.01850321888923645,0.0,0.0,3.6419789921637857e-06
chi3d,-1,0.03640234097838402,0.0,0.0,0.0
chi3d,-1,0.0013810679083690047,3.6419789921637857e-06,1.8209895642939955e-05,0.00012746926222462207
chi3d,-1,0.006176323629915714,0.0,1.8209895642939955e-05,0.00012018530833302066
chi3d,-1,0.008856619708240032,0.0,3.6419789921637857e-06,7.2839579843275715e-06
chi3d,-1,0.03865911066532135,0.0,0.0,0.0
chi3d,-1,0.012802842073142529,0.0,0.0,1.0925937203865033e-05
chi3d,-1,0.024418944492936134,0.0,0.0,0.0
chi3d,-1,0.02203766442835331,0.0,0.0,0.0
chi3d,-1,0.014143308624625206,0.0,0.0,7.2839579843275715e-06
chi3d,-1,0.03283124044537544,0.0,0.0,0.0
chi3d,-1,0.023345768451690674,0.0,0.0,0.0
chi3d,-1,0.013033542782068253,0.0,0.0,1.4567915968655143e-05
chi3d,-1,0.05625733360648155,0.0,0.0,0.0
chi3d,-1,0.017625533044338226,0.0,0.0,1.0925937203865033e-05
chi3d,-1,0.010154606774449348,0.0,0.0,2.5493853172520176e-05
chi3d,-1,0.006049566436558962,0.0,3.6419789921637857e-06,1.4567915968655143e-05
chi3d,-1,0.0068359375,0.0,3.6419789921637857e-06,2.1851874407730065e-05
chi3d,-1,0.006440871860831976,0.0,3.6419789921637857e-06,1.0925937203865033e-05
chi3d,-1,0.011885411106050014,0.0,0.0,2.1851874407730065e-05
chi3d,-1,0.003951761405915022,3.6419789921637857e-06,3.6419789921637857e-06,2.1851874407730065e-05
chi3d,-1,0.0102597177028656,0.0,0.0,1.0925937203865033e-05
chi3d,-1,0.020348794758319855,0.0,0.0,0.0
chi3d,-1,0.01492256484925747,0.0,0.0,1.8209895642939955e-05
chi3d,-1,0.018685931339859962,0.0,0.0,7.2839579843275715e-06
chi3d,-1,0.021492695435881615,0.0,0.0,0.0
chi3d,-1,0.004833737853914499,3.6419789921637857e-06,1.0925937203865033e-05,3.2777810702100396e-05
chi3d,-1,0.013425515033304691,0.0,0.0,7.2839579843275715e-06
chi3d,-1,0.015097290277481079,0.0,0.0,7.2839579843275715e-06
chi3d,-1,0.007918591611087322,0.0,7.2839579843275715e-06,3.2777810702100396e-05
chi3d,-1,0.01129925437271595,0.0,0.0,1.4567915968655143e-05
chi3d,-1,0.014575011096894741,0.0,0.0,2.5493853172520176e-05
chi3d,-1,0.013398850336670876,0.0,0.0,2.1851874407730065e-05
chi3d,-1,0.019205039367079735,0.0,0.0,3.6419789921637857e-06
chi3d,-1,0.01352283451706171,0.0,0.0,1.0925937203865033e-05
chi3d,-1,0.01995093561708927,0.0,0.0,3.6419789921637857e-06
chi3d,-1,0.009461827576160431,0.0,3.6419789921637857e-06,1.8209895642939955e-05
chi3d,-1,0.005736005958169699,0.0,3.6419789921637857e-06,2.1851874407730065e-05
chi3d,-1,0.0057670958340168,0.0,3.6419789921637857e-06,2.1851874407730065e-05
chi3d,-1,0.004214520566165447,3.6419789921637857e-06,1.4567915968655143e-05,3.641979128587991e-05
chi3d,-1,0.00865925196558237,0.0,7.2839579843275715e-06,2.9135831937310286e-05
chi3d,-1,0.007126230280846357,0.0,3.6419789921637857e-06,3.641979128587991e-05
chi3d,-1,0.013814994134008884,0.0,0.0,2.5493853172520176e-05
chi3d,-1,0.012138479389250278,0.0,0.0,4.370374881546013e-05
chi3d,-1,0.011503143236041069,0.0,0.0,2.9135831937310286e-05
chi3d,-1,0.006569152232259512,0.0,7.2839579843275715e-06,0.00010561739327386022
chi3d,-1,0.008400708436965942,0.0,1.4567915968655143e-05,0.0001347532233921811
chi3d,-1,0.00859707873314619,0.0,3.6419789921637857e-06,0.00011290134716546163
chi3d,-1,0.005725604947656393,0.0,1.4567915968655143e-05,0.0001019754126900807
chi3d,-1,0.05072370171546936,0.0,0.0,0.0
chi3d,-1,0.004580484237521887,3.6419789921637857e-06,1.4567915968655143e-05,0.0001019754126900807
chi3d,-1,0.0230838805437088,0.0,0.0,0.0
chi3d,-1,0.004967526998370886,3.6419789921637857e-06,1.8209895642939955e-05,9.469145152252167e-05
chi3d,-1,0.007735829800367355,0.0,1.0925937203865033e-05,5.827166387462057e-05
chi3d,-1,0.007242381107062101,0.0,1.8209895642939955e-05,0.0002767904079519212
chi3d,-1,0.004979511257261038,3.6419789921637857e-06,0.0001347532233921811,0.0009724083938635886
chi3d,-1,0.004326182883232832,3.6419789921637857e-06,7.2839579843275715e-06,8.012353646336123e-05
chi3d,-1,0.009850703179836273,0.0,3.6419789921637857e-06,4.370374881546013e-05
chi3d,-1,0.005415300838649273,0.0,1.4567915968655143e-05,0.00016388905351050198
chi3d,-1,0.0049555134028196335,3.6419789921637857e-06,1.0925937203865033e-05,9.469145152252167e-05
chi3d,-1,0.008023279719054699,0.0,7.2839579843275715e-06,6.91976019879803e-05
